Step,Polarization,Revenue,Churn_Rate,Avg_Frustration,Active_Users,Run,Bridge
24,0.9987711822976119,73.2,0.085,3.568306010928962,183,24,False
25,0.995974551510119,72.8,0.09,3.6538461538461537,182,24,False
26,0.9974714357653743,72.4,0.095,3.5801104972375692,181,24,False
27,0.996556847747631,70.8,0.115,3.440677966101695,177,24,False
28,0.9963323826355263,70.4,0.12,3.346590909090909,176,24,False
29,0.9969370678972532,70.0,0.125,3.3714285714285714,175,24,False
30,0.998184957732947,69.60000000000001,0.13,3.425287356321839,174,24,False
31,0.9988838028000402,69.60000000000001,0.13,3.545977011494253,174,24,False
32,0.9974193408436612,68.0,0.15,3.4235294117647057,170,24,False
33,0.995559572879109,67.2,0.16,3.369047619047619,168,24,False
34,0.9944338587297399,66.8,0.165,3.437125748502994,167,24,False
35,0.9951427410882322,66.8,0.165,3.4491017964071857,167,24,False
36,0.9941302505927836,66.0,0.175,3.3636363636363638,165,24,False
37,0.9945246988860563,65.60000000000001,0.18,3.3536585365853657,164,24,False
38,0.9942913967521868,64.8,0.19,3.3395061728395063,162,24,False
39,0.9931642807839102,64.8,0.19,3.3580246913580245,162,24,False
40,0.9949053886991059,63.6,0.205,3.1949685534591197,159,24,False
41,0.9923770752702555,62.0,0.225,2.9161290322580644,155,24,False
42,0.9888957047546997,61.6,0.23,2.831168831168831,154,24,False
43,0.9852523223559667,61.2,0.235,2.7712418300653594,153,24,False
44,0.9862536079109615,61.2,0.235,2.823529411764706,153,24,False
45,0.9899287276088768,60.400000000000006,0.245,2.6357615894039736,151,24,False
46,0.9863523660348363,60.0,0.25,2.526666666666667,150,24,False
47,0.989161814338323,60.0,0.25,2.6466666666666665,150,24,False
48,0.9921013462891196,59.6,0.255,2.6308724832214767,149,24,False
49,0.9943846998977728,58.800000000000004,0.265,2.4625850340136055,147,24,False
50,0.9946967377406388,58.800000000000004,0.265,2.442176870748299,147,24,False
51,0.9921045923291913,58.800000000000004,0.265,2.4081632653061225,147,24,False
52,0.9942182949252596,58.800000000000004,0.265,2.442176870748299,147,24,False
53,0.9939381442170735,58.400000000000006,0.27,2.3219178082191783,146,24,False
54,0.9930738451955141,58.0,0.275,2.2551724137931033,145,24,False
55,0.9929009544489396,57.2,0.285,2.0489510489510487,143,24,False
56,0.9891072448702547,56.800000000000004,0.29,1.9295774647887325,142,24,False
57,0.9849474920489372,56.800000000000004,0.29,2.035211267605634,142,24,False
58,0.9871225458983581,56.400000000000006,0.295,2.0141843971631204,141,24,False
59,0.9885527447583804,56.400000000000006,0.295,2.1134751773049647,141,24,False
60,0.9866489855109472,56.400000000000006,0.295,2.0425531914893615,141,24,False
61,0.988255589605214,56.400000000000006,0.295,1.9858156028368794,141,24,False
62,0.9888215568858004,56.400000000000006,0.295,1.9716312056737588,141,24,False
63,0.9888466476777436,56.400000000000006,0.295,1.9929078014184398,141,24,False
64,0.9888466887076988,56.400000000000006,0.295,1.9858156028368794,141,24,False
65,0.9897433186094933,56.0,0.3,1.9071428571428573,140,24,False
66,0.9865100328933151,55.6,0.305,1.7338129496402879,139,24,False
67,0.9860075994303166,55.6,0.305,1.841726618705036,139,24,False
68,0.9889706788743728,55.2,0.31,1.8695652173913044,138,24,False
69,0.9868795986516912,55.2,0.31,1.789855072463768,138,24,False
70,0.9861511769279216,54.800000000000004,0.315,1.7664233576642336,137,24,False
71,0.9886777124871412,54.400000000000006,0.32,1.7205882352941178,136,24,False
72,0.9867522054203788,54.400000000000006,0.32,1.6764705882352942,136,24,False
73,0.9877911855042752,54.400000000000006,0.32,1.7279411764705883,136,24,False
74,0.9876739245939004,54.0,0.325,1.6814814814814816,135,24,False
75,0.9876037725613745,54.0,0.325,1.6296296296296295,135,24,False
76,0.9877908120132369,54.0,0.325,1.6074074074074074,135,24,False
77,0.9877901906198386,54.0,0.325,1.6074074074074074,135,24,False
78,0.9864264396682075,53.6,0.33,1.537313432835821,134,24,False
79,0.9843800119630917,53.6,0.33,1.664179104477612,134,24,False
80,0.9859794514899829,53.6,0.33,1.6417910447761195,134,24,False
81,0.984919983642414,53.2,0.335,1.5714285714285714,133,24,False
82,0.9849336961261932,53.2,0.335,1.5112781954887218,133,24,False
83,0.9833321660356239,52.800000000000004,0.34,1.4166666666666667,132,24,False
84,0.9833321660356333,52.800000000000004,0.34,1.5227272727272727,132,24,False
85,0.9816212156139542,52.400000000000006,0.345,1.4122137404580153,131,24,False
86,0.9797958971132711,52.0,0.35,1.2923076923076924,130,24,False
87,0.9777934153148742,52.0,0.35,1.2692307692307692,130,24,False
88,0.9774838432168136,52.0,0.35,1.2153846153846153,130,24,False
89,0.9799964221291755,52.0,0.35,1.2230769230769232,130,24,False
90,0.9648163597075764,52.0,0.35,1.2153846153846153,130,24,False
91,0.9724650598589594,52.0,0.35,1.2692307692307692,130,24,False
92,0.971230203295625,52.0,0.35,1.2692307692307692,130,24,False
93,0.9760413597655392,52.0,0.35,1.176923076923077,130,24,False
94,0.973128991955501,52.0,0.35,1.2384615384615385,130,24,False
95,0.9759217109365403,52.0,0.35,1.176923076923077,130,24,False
96,0.9751606048410021,52.0,0.35,1.2076923076923076,130,24,False
97,0.977976733639775,52.0,0.35,1.2307692307692308,130,24,False
98,0.9792080291273054,52.0,0.35,1.146153846153846,130,24,False
99,0.9777140126519969,52.0,0.35,1.1923076923076923,130,24,False
100,0.9788994982462484,52.0,0.35,1.123076923076923,130,24,False
101,0.9745630191215477,52.0,0.35,1.1076923076923078,130,24,False
102,0.9684979290845408,52.0,0.35,1.1076923076923078,130,24,False
103,0.9566867523661393,51.6,0.355,1.0232558139534884,129,24,False
104,0.9616246142654817,51.6,0.355,0.9767441860465116,129,24,False
105,0.9620490731414274,51.6,0.355,1.0310077519379846,129,24,False
106,0.9626004248123642,51.6,0.355,1.069767441860465,129,24,False
107,0.9666541274176644,51.6,0.355,1.054263565891473,129,24,False
108,0.9629167572357842,51.6,0.355,1.069767441860465,129,24,False
109,0.9670273570070184,51.6,0.355,1.186046511627907,129,24,False
110,0.9696134766554979,51.6,0.355,1.1705426356589148,129,24,False
111,0.9758228810285934,51.2,0.36,1.0078125,128,24,False
112,0.9729937364284872,51.2,0.36,1.0078125,128,24,False
113,0.9727301510870364,51.2,0.36,0.921875,128,24,False
114,0.971818169489959,50.800000000000004,0.365,0.8740157480314961,127,24,False
115,0.9733701469704908,50.800000000000004,0.365,0.9606299212598425,127,24,False
116,0.9735727016056009,50.800000000000004,0.365,0.905511811023622,127,24,False
117,0.9735796667477442,50.800000000000004,0.365,0.8976377952755905,127,24,False
118,0.9735799106100737,50.800000000000004,0.365,0.937007874015748,127,24,False
119,0.9735799163618467,50.800000000000004,0.365,0.8976377952755905,127,24,False
120,0.9735799200817196,50.800000000000004,0.365,0.8976377952755905,127,24,False
121,0.9735799291817372,50.800000000000004,0.365,0.8267716535433071,127,24,False
122,0.9716171941910448,50.800000000000004,0.365,0.8503937007874016,127,24,False
123,0.9723190849179503,50.800000000000004,0.365,0.905511811023622,127,24,False
124,0.9735447277356091,50.800000000000004,0.365,0.8661417322834646,127,24,False
125,0.9735798074228675,50.800000000000004,0.365,0.8740157480314961,127,24,False
126,0.9735796998750463,50.800000000000004,0.365,0.905511811023622,127,24,False
127,0.9735793426642834,50.800000000000004,0.365,0.8031496062992126,127,24,False
128,0.97161655231224,50.800000000000004,0.365,0.9212598425196851,127,24,False
129,0.9731362724077443,50.800000000000004,0.365,0.889763779527559,127,24,False
130,0.9713554250873909,50.800000000000004,0.365,0.8740157480314961,127,24,False
131,0.9690519446788091,50.400000000000006,0.37,0.8015873015873016,126,24,False
132,0.9654784038190921,50.400000000000006,0.37,0.7857142857142857,126,24,False
133,0.9665017281951674,50.400000000000006,0.37,0.7857142857142857,126,24,False
134,0.9640631013340542,50.400000000000006,0.37,0.8095238095238095,126,24,False
135,0.9647395910448644,50.400000000000006,0.37,0.8174603174603174,126,24,False
136,0.963036523852666,50.400000000000006,0.37,0.873015873015873,126,24,False
137,0.9596342070194169,50.400000000000006,0.37,0.8174603174603174,126,24,False
138,0.960008753167953,50.400000000000006,0.37,0.9047619047619048,126,24,False
139,0.9605337570868534,50.400000000000006,0.37,0.9285714285714286,126,24,False
140,0.9666639122945068,50.400000000000006,0.37,0.9761904761904762,126,24,False
141,0.9602485647668603,49.6,0.38,0.7016129032258065,124,24,False
142,0.9619805306247082,49.6,0.38,0.7338709677419355,124,24,False
143,0.959967706105504,49.6,0.38,0.7419354838709677,124,24,False
144,0.959114710332196,49.6,0.38,0.6209677419354839,124,24,False
145,0.9625975801373556,49.6,0.38,0.7580645161290323,124,24,False
146,0.9626536197878627,49.6,0.38,0.7580645161290323,124,24,False
147,0.9645620220118133,49.6,0.38,0.8225806451612904,124,24,False
148,0.9626122207434097,49.6,0.38,0.8306451612903226,124,24,False
149,0.9640391016026175,49.6,0.38,0.8306451612903226,124,24,False
150,0.9643984652496554,49.6,0.38,0.8225806451612904,124,24,False
151,0.9640255826963645,49.6,0.38,0.7580645161290323,124,24,False
152,0.9642422411591429,49.6,0.38,0.7741935483870968,124,24,False
153,0.9625978671145302,49.6,0.38,0.7096774193548387,124,24,False
154,0.9638639208158039,49.6,0.38,0.7741935483870968,124,24,False
155,0.9642701123660539,49.6,0.38,0.8387096774193549,124,24,False
156,0.9653675251335037,49.6,0.38,0.9032258064516129,124,24,False
157,0.9655848659169384,49.6,0.38,0.8790322580645161,124,24,False
158,0.9655481031672459,49.6,0.38,0.9435483870967742,124,24,False
159,0.9651233829860278,49.6,0.38,0.9435483870967742,124,24,False
160,0.965655649219361,49.6,0.38,0.8629032258064516,124,24,False
161,0.9655209504548562,49.6,0.38,0.8790322580645161,124,24,False
162,0.9635520593776996,49.6,0.38,0.9354838709677419,124,24,False
163,0.9634149758907421,49.6,0.38,0.8951612903225806,124,24,False
164,0.9633762542459353,49.6,0.38,0.8387096774193549,124,24,False
165,0.9648652285636157,49.6,0.38,0.8951612903225806,124,24,False
166,0.9632838930334185,49.6,0.38,0.8951612903225806,124,24,False
167,0.9645486042979864,49.6,0.38,0.8145161290322581,124,24,False
168,0.965710977801717,49.6,0.38,0.7741935483870968,124,24,False
169,0.9640458448342097,49.6,0.38,0.7741935483870968,124,24,False
170,0.9640772444502183,49.6,0.38,0.717741935483871,124,24,False
171,0.9641535743768125,49.6,0.38,0.8064516129032258,124,24,False
172,0.9648790315318393,49.6,0.38,0.7903225806451613,124,24,False
173,0.9648000557557073,49.6,0.38,0.8225806451612904,124,24,False
174,0.9655863722247495,49.6,0.38,0.7741935483870968,124,24,False
175,0.9640299990074495,49.6,0.38,0.782258064516129,124,24,False
176,0.9651489106165061,49.6,0.38,0.8145161290322581,124,24,False
177,0.9646638924644645,49.6,0.38,0.8064516129032258,124,24,False
178,0.9651072757701145,49.6,0.38,0.8064516129032258,124,24,False
179,0.9658834849003239,49.6,0.38,0.7661290322580645,124,24,False
180,0.9638559577377054,49.6,0.38,0.8064516129032258,124,24,False
181,0.9651849156662559,49.6,0.38,0.8064516129032258,124,24,False
182,0.9655757155579769,49.6,0.38,0.8629032258064516,124,24,False
183,0.9601448493940744,49.6,0.38,0.8629032258064516,124,24,False
184,0.9635462473025778,49.6,0.38,0.8951612903225806,124,24,False
185,0.9611631693596562,49.6,0.38,0.8709677419354839,124,24,False
186,0.961749974840137,49.6,0.38,0.8225806451612904,124,24,False
187,0.9626397550922828,49.6,0.38,0.7903225806451613,124,24,False
188,0.9622431401098772,49.6,0.38,0.8387096774193549,124,24,False
189,0.9598748229161616,49.6,0.38,0.8870967741935484,124,24,False
190,0.9628039075112056,49.6,0.38,0.967741935483871,124,24,False
191,0.955646242455629,49.6,0.38,0.8951612903225806,124,24,False
192,0.9539150503613568,49.6,0.38,0.8790322580645161,124,24,False
193,0.9576625388881755,49.6,0.38,0.9354838709677419,124,24,False
194,0.9592545604280559,49.6,0.38,0.8306451612903226,124,24,False
195,0.9610860025126541,49.6,0.38,0.8387096774193549,124,24,False
196,0.9638165937317724,49.6,0.38,0.7741935483870968,124,24,False
197,0.9654053629040178,49.6,0.38,0.8387096774193549,124,24,False
198,0.9636988596504635,49.6,0.38,0.8064516129032258,124,24,False
199,0.9651978877184435,49.6,0.38,0.7983870967741935,124,24,False
200,0.9659077111246137,49.6,0.38,0.8387096774193549,124,24,False
0,0.710811308827368,80.0,0.0,0.0,200,25,False
1,0.7912646574335154,80.0,0.0,0.43,200,25,False
2,0.8561776024671481,80.0,0.0,0.665,200,25,False
3,0.8897866029261826,80.0,0.0,0.96,200,25,False
4,0.9338869349615017,80.0,0.0,1.26,200,25,False
5,0.9571823847550873,80.0,0.0,1.545,200,25,False
6,0.966954729671717,80.0,0.0,1.79,200,25,False
7,0.9791477778037859,80.0,0.0,2.075,200,25,False
8,0.97386476769861,80.0,0.0,2.26,200,25,False
9,0.9805279192184783,80.0,0.0,2.505,200,25,False
10,0.9859974370930585,80.0,0.0,2.845,200,25,False
11,0.9774678993290389,80.0,0.0,3.05,200,25,False
12,0.9816276354187069,80.0,0.0,3.3,200,25,False
13,0.9844675429185693,80.0,0.0,3.575,200,25,False
14,0.9803158504554343,80.0,0.0,3.725,200,25,False
15,0.9847241968773629,80.0,0.0,3.975,200,25,False
16,0.97543644374304,74.8,0.065,3.3101604278074865,187,25,False
17,0.9826324512130294,74.4,0.07,3.4086021505376345,186,25,False
18,0.9848619721480533,72.8,0.09,3.318681318681319,182,25,False
19,0.9904735518093153,72.4,0.095,3.425414364640884,181,25,False
20,0.9862417033299788,71.60000000000001,0.105,3.4078212290502794,179,25,False
21,0.9884764622136802,71.60000000000001,0.105,3.5810055865921786,179,25,False
22,0.988916669015308,70.0,0.125,3.4971428571428573,175,25,False
23,0.987519650750175,70.0,0.125,3.56,175,25,False
24,0.9866704766077973,69.2,0.135,3.485549132947977,173,25,False
25,0.9820702277009962,68.8,0.14,3.5348837209302326,172,25,False
26,0.9811866426509458,67.2,0.16,3.3988095238095237,168,25,False
27,0.9849899837718514,67.2,0.16,3.4345238095238093,168,25,False
28,0.9805153538425254,66.4,0.17,3.2951807228915664,166,25,False
29,0.9815131215034198,65.60000000000001,0.18,3.2621951219512195,164,25,False
30,0.9815765643581581,65.2,0.185,3.196319018404908,163,25,False
31,0.9823934295122788,64.8,0.19,3.302469135802469,162,25,False
32,0.9848752030203937,64.8,0.19,3.376543209876543,162,25,False
33,0.9855290948456843,64.0,0.2,3.325,160,25,False
34,0.9774235884550518,63.6,0.205,3.2641509433962264,159,25,False
35,0.9770389066203327,62.800000000000004,0.215,3.1464968152866244,157,25,False
36,0.9720071186798872,62.400000000000006,0.22,3.08974358974359,156,25,False
37,0.9753358989549658,62.0,0.225,3.0387096774193547,155,25,False
38,0.9760865513563193,62.0,0.225,3.07741935483871,155,25,False
39,0.9790018944656259,62.0,0.225,3.193548387096774,155,25,False
40,0.9773300467428885,62.0,0.225,3.270967741935484,155,25,False
41,0.9794443360362881,61.6,0.23,3.279220779220779,154,25,False
42,0.9762666265246656,60.800000000000004,0.24,3.2302631578947367,152,25,False
43,0.9734216495628867,60.400000000000006,0.245,3.357615894039735,151,25,False
44,0.9678627687853681,57.2,0.285,2.797202797202797,143,25,False
45,0.9658019805433177,57.2,0.285,2.839160839160839,143,25,False
46,0.9651706064850898,56.800000000000004,0.29,2.8098591549295775,142,25,False
47,0.9649127804153628,56.800000000000004,0.29,2.795774647887324,142,25,False
48,0.9674750277112542,56.400000000000006,0.295,2.801418439716312,141,25,False
49,0.9698079705178821,56.0,0.3,2.692857142857143,140,25,False
50,0.9678197461259259,56.0,0.3,2.757142857142857,140,25,False
51,0.9678204781394147,56.0,0.3,2.857142857142857,140,25,False
52,0.9672550354354709,55.6,0.305,2.7338129496402876,139,25,False
53,0.967743524194768,55.6,0.305,2.741007194244604,139,25,False
54,0.9656733036600714,55.6,0.305,2.820143884892086,139,25,False
55,0.962326314372031,54.800000000000004,0.315,2.678832116788321,137,25,False
56,0.9597040348173131,54.0,0.325,2.4592592592592593,135,25,False
57,0.9504015969261562,54.0,0.325,2.5037037037037035,135,25,False
58,0.9545013923983012,53.6,0.33,2.4328358208955225,134,25,False
59,0.9406481279539602,52.800000000000004,0.34,2.196969696969697,132,25,False
60,0.9408491409705441,52.400000000000006,0.345,2.16793893129771,131,25,False
61,0.9357731313515587,52.400000000000006,0.345,2.3282442748091605,131,25,False
62,0.9307743835296433,51.6,0.355,2.0930232558139537,129,25,False
63,0.9356128062284653,51.6,0.355,2.116279069767442,129,25,False
64,0.9289848335861793,50.800000000000004,0.365,1.8818897637795275,127,25,False
65,0.9302484230447291,50.800000000000004,0.365,1.9291338582677164,127,25,False
66,0.9306152984287926,50.0,0.375,1.72,125,25,False
67,0.9280981157767584,50.0,0.375,1.72,125,25,False
68,0.9262385993282493,49.6,0.38,1.5806451612903225,124,25,False
69,0.9257023440745737,49.6,0.38,1.653225806451613,124,25,False
70,0.9230889830141848,49.2,0.385,1.6260162601626016,123,25,False
71,0.9240440565952416,49.2,0.385,1.6747967479674797,123,25,False
72,0.9133939265526347,48.800000000000004,0.39,1.5819672131147542,122,25,False
73,0.9086298315815614,48.800000000000004,0.39,1.5819672131147542,122,25,False
74,0.907120496533703,48.800000000000004,0.39,1.6721311475409837,122,25,False
75,0.9043242873277643,48.400000000000006,0.395,1.537190082644628,121,25,False
76,0.9055791954330281,48.400000000000006,0.395,1.5537190082644627,121,25,False
77,0.9039790143994996,48.400000000000006,0.395,1.5454545454545454,121,25,False
78,0.9023877746150953,48.400000000000006,0.395,1.5454545454545454,121,25,False
79,0.8931105245495556,48.400000000000006,0.395,1.4710743801652892,121,25,False
80,0.8963074963973277,48.0,0.4,1.3333333333333333,120,25,False
81,0.8984591093944773,48.0,0.4,1.2333333333333334,120,25,False
82,0.8855886394924324,48.0,0.4,1.2833333333333334,120,25,False
83,0.9035004785858267,48.0,0.4,1.2916666666666667,120,25,False
84,0.9052639971525712,48.0,0.4,1.3166666666666667,120,25,False
85,0.9118105951801919,48.0,0.4,1.2583333333333333,120,25,False
86,0.9152762587413784,48.0,0.4,1.25,120,25,False
87,0.9157066521166269,48.0,0.4,1.2,120,25,False
88,0.9003593621057896,47.6,0.405,1.1428571428571428,119,25,False
89,0.8985348246053818,47.6,0.405,1.1428571428571428,119,25,False
90,0.9007868165205268,47.6,0.405,1.2436974789915967,119,25,False
91,0.901390728551593,47.6,0.405,1.2016806722689075,119,25,False
92,0.9026313377365802,47.6,0.405,1.184873949579832,119,25,False
93,0.9016439714086981,47.6,0.405,1.1932773109243697,119,25,False
94,0.8987669663269491,47.6,0.405,1.2100840336134453,119,25,False
95,0.901792442968621,47.6,0.405,1.2436974789915967,119,25,False
96,0.9034274296464173,47.6,0.405,1.26890756302521,119,25,False
97,0.9017719870833667,47.6,0.405,1.2773109243697478,119,25,False
98,0.904241181735213,47.6,0.405,1.2773109243697478,119,25,False
99,0.9104137714481896,47.6,0.405,1.2605042016806722,119,25,False
100,0.9039085321905291,47.6,0.405,1.2521008403361344,119,25,False
101,0.8981513962166926,47.6,0.405,1.319327731092437,119,25,False
102,0.892857645138648,46.800000000000004,0.415,1.0341880341880343,117,25,False
103,0.8980107779472758,46.800000000000004,0.415,1.0683760683760684,117,25,False
104,0.8898737670146836,46.800000000000004,0.415,1.0427350427350428,117,25,False
105,0.8791115652426562,46.800000000000004,0.415,0.9658119658119658,117,25,False
106,0.8869170892222232,46.800000000000004,0.415,0.9572649572649573,117,25,False
107,0.8919974809351613,46.800000000000004,0.415,0.9743589743589743,117,25,False
108,0.889558206021172,46.800000000000004,0.415,1.017094017094017,117,25,False
109,0.8897755525289054,46.800000000000004,0.415,0.9914529914529915,117,25,False
110,0.8896052171913545,46.800000000000004,0.415,1.0341880341880343,117,25,False
111,0.8842563550094354,46.800000000000004,0.415,0.9743589743589743,117,25,False
112,0.8906656138424953,46.800000000000004,0.415,0.9316239316239316,117,25,False
113,0.8915108069321537,46.800000000000004,0.415,0.905982905982906,117,25,False
114,0.8915139875354063,46.800000000000004,0.415,0.8717948717948718,117,25,False
115,0.8915139856630516,46.800000000000004,0.415,0.8974358974358975,117,25,False
116,0.8850371776947668,46.400000000000006,0.42,0.8275862068965517,116,25,False
117,0.8850367945859072,46.400000000000006,0.42,0.8879310344827587,116,25,False
118,0.8825217132351825,46.400000000000006,0.42,0.853448275862069,116,25,False
119,0.885849561202994,46.400000000000006,0.42,0.9137931034482759,116,25,False
120,0.8834638085973101,46.400000000000006,0.42,0.896551724137931,116,25,False
121,0.8897715586961399,46.400000000000006,0.42,0.9137931034482759,116,25,False
122,0.8845048501864993,46.400000000000006,0.42,0.9827586206896551,116,25,False
123,0.890893399783223,46.400000000000006,0.42,1.0,116,25,False
124,0.8935649960370975,46.400000000000006,0.42,1.0086206896551724,116,25,False
125,0.8864615297879662,46.400000000000006,0.42,1.0603448275862069,116,25,False
126,0.8899585680804748,46.400000000000006,0.42,1.0172413793103448,116,25,False
127,0.893776879242169,46.400000000000006,0.42,1.0258620689655173,116,25,False
128,0.8765179255716842,46.400000000000006,0.42,1.0258620689655173,116,25,False
129,0.883050144113957,46.400000000000006,0.42,1.0862068965517242,116,25,False
130,0.886636390511162,46.400000000000006,0.42,1.0344827586206897,116,25,False
131,0.8836446561423434,46.400000000000006,0.42,1.0172413793103448,116,25,False
132,0.8771911986392539,46.0,0.425,0.9130434782608695,115,25,False
133,0.8781049767915351,46.0,0.425,0.9043478260869565,115,25,False
134,0.870682263280806,45.6,0.43,0.8157894736842105,114,25,False
135,0.8709419778518257,45.6,0.43,0.9035087719298246,114,25,False
136,0.8710301333888335,45.6,0.43,0.8508771929824561,114,25,False
137,0.8687538505179366,45.6,0.43,0.7982456140350878,114,25,False
138,0.8697228410428995,45.6,0.43,0.8859649122807017,114,25,False
139,0.8690385343738825,45.6,0.43,0.9122807017543859,114,25,False
140,0.8664683919663065,45.6,0.43,0.8859649122807017,114,25,False
141,0.8660182494170992,45.6,0.43,0.868421052631579,114,25,False
142,0.8582354397495817,45.2,0.435,0.7522123893805309,113,25,False
143,0.8571175638012678,45.2,0.435,0.7345132743362832,113,25,False
144,0.8571919673691879,45.2,0.435,0.6814159292035398,113,25,False
145,0.8549407299336879,45.2,0.435,0.6548672566371682,113,25,False
146,0.8544830300125105,45.2,0.435,0.6637168141592921,113,25,False
147,0.8596862369793572,45.2,0.435,0.7256637168141593,113,25,False
148,0.8615131432996758,45.2,0.435,0.7522123893805309,113,25,False
149,0.8603315077612541,45.2,0.435,0.8230088495575221,113,25,False
150,0.8486881718256307,44.800000000000004,0.44,0.6517857142857143,112,25,False
151,0.8491508431109792,44.800000000000004,0.44,0.7053571428571429,112,25,False
152,0.8478685603139663,44.800000000000004,0.44,0.6071428571428571,112,25,False
153,0.8394390305520248,44.400000000000006,0.445,0.4774774774774775,111,25,False
154,0.8433568251103591,44.400000000000006,0.445,0.6036036036036037,111,25,False
155,0.8361290902143598,44.400000000000006,0.445,0.6486486486486487,111,25,False
156,0.8360415671968916,44.400000000000006,0.445,0.6666666666666666,111,25,False
157,0.8402609978922718,44.400000000000006,0.445,0.7747747747747747,111,25,False
158,0.8381693476106414,44.400000000000006,0.445,0.6936936936936937,111,25,False
159,0.8419395716334329,44.400000000000006,0.445,0.7387387387387387,111,25,False
160,0.8428080482102904,44.400000000000006,0.445,0.7297297297297297,111,25,False
161,0.8438558152296679,44.400000000000006,0.445,0.7477477477477478,111,25,False
162,0.842960246910721,44.400000000000006,0.445,0.7747747747747747,111,25,False
163,0.8433177649440707,44.400000000000006,0.445,0.8558558558558559,111,25,False
164,0.8441020114952964,44.400000000000006,0.445,0.7567567567567568,111,25,False
165,0.8460177363276705,44.400000000000006,0.445,0.7567567567567568,111,25,False
166,0.8461668005910277,44.400000000000006,0.445,0.6576576576576577,111,25,False
167,0.8364581829119467,44.0,0.45,0.6,110,25,False
168,0.8365460010023168,44.0,0.45,0.6818181818181818,110,25,False
169,0.837222204729164,44.0,0.45,0.7272727272727273,110,25,False
170,0.8369701234844854,44.0,0.45,0.7181818181818181,110,25,False
171,0.8372267020309834,44.0,0.45,0.6909090909090909,110,25,False
172,0.8374866098270879,44.0,0.45,0.6727272727272727,110,25,False
173,0.8375263157185164,44.0,0.45,0.7363636363636363,110,25,False
174,0.837898102181928,44.0,0.45,0.7363636363636363,110,25,False
175,0.8371626709327151,44.0,0.45,0.8,110,25,False
176,0.8364292279658117,44.0,0.45,0.8454545454545455,110,25,False
177,0.8376946708760528,44.0,0.45,0.8181818181818182,110,25,False
178,0.837781603292887,44.0,0.45,0.8909090909090909,110,25,False
179,0.8368350626182469,44.0,0.45,0.8090909090909091,110,25,False
180,0.8373445751826074,44.0,0.45,0.8090909090909091,110,25,False
181,0.8379183534222218,44.0,0.45,0.8,110,25,False
182,0.828528739947739,43.6,0.455,0.7155963302752294,109,25,False
183,0.8285636325281739,43.6,0.455,0.7064220183486238,109,25,False
184,0.8186972769032689,43.2,0.46,0.5833333333333334,108,25,False
185,0.8180449026935498,43.2,0.46,0.5925925925925926,108,25,False
186,0.8176727965699907,43.2,0.46,0.6574074074074074,108,25,False
187,0.817540634987895,43.2,0.46,0.6851851851851852,108,25,False
188,0.8175601415306532,43.2,0.46,0.7037037037037037,108,25,False
189,0.8187030386367402,43.2,0.46,0.6574074074074074,108,25,False
190,0.8187935208723857,43.2,0.46,0.7314814814814815,108,25,False
191,0.8187975377548363,43.2,0.46,0.8518518518518519,108,25,False
192,0.8187960760000176,43.2,0.46,0.8148148148148148,108,25,False
193,0.8187937474843571,43.2,0.46,0.7870370370370371,108,25,False
194,0.8187932785887818,43.2,0.46,0.8148148148148148,108,25,False
195,0.8067003222108863,42.800000000000004,0.465,0.6915887850467289,107,25,False
196,0.8119474787065952,42.800000000000004,0.465,0.6542056074766355,107,25,False
197,0.8073777654036791,42.800000000000004,0.465,0.6822429906542056,107,25,False
198,0.794815051452791,42.400000000000006,0.47,0.5188679245283019,106,25,False
199,0.7969713043449513,42.400000000000006,0.47,0.5094339622641509,106,25,False
200,0.7962289741519255,42.400000000000006,0.47,0.5377358490566038,106,25,False
0,0.7234524222173874,80.0,0.0,0.0,200,26,False
1,0.8155859722686362,80.0,0.0,0.455,200,26,False
2,0.8944359953661348,80.0,0.0,0.785,200,26,False
3,0.9241347012759796,80.0,0.0,0.995,200,26,False
4,0.9480947145551588,80.0,0.0,1.215,200,26,False
5,0.9717218697330963,80.0,0.0,1.495,200,26,False
6,0.9830183459549329,80.0,0.0,1.745,200,26,False
7,0.9915574758956984,80.0,0.0,1.925,200,26,False
8,0.9925689011066985,80.0,0.0,2.17,200,26,False
9,0.9945516712150148,80.0,0.0,2.305,200,26,False
10,0.9968988360674435,80.0,0.0,2.515,200,26,False
11,0.9944435888170623,80.0,0.0,2.765,200,26,False
12,0.9940442484338065,80.0,0.0,2.9,200,26,False
13,0.9962270794045641,80.0,0.0,3.09,200,26,False
14,0.9971896380382758,80.0,0.0,3.345,200,26,False
15,0.9940310364974093,80.0,0.0,3.57,200,26,False
16,0.9942599410970351,74.4,0.07,2.9193548387096775,186,26,False
17,0.9938305353731712,74.4,0.07,3.032258064516129,186,26,False
18,0.9942684227907161,74.0,0.075,3.0486486486486486,185,26,False
19,0.9936437130424074,74.0,0.075,3.264864864864865,185,26,False
20,0.9945815055017652,73.60000000000001,0.08,3.3043478260869565,184,26,False
21,0.9865325621229217,73.60000000000001,0.08,3.467391304347826,184,26,False
22,0.9910442886367176,72.4,0.095,3.3977900552486187,181,26,False
23,0.9938861625330113,72.0,0.1,3.477777777777778,180,26,False
24,0.9904759308765066,72.0,0.1,3.6277777777777778,180,26,False
25,0.9887121963404866,71.60000000000001,0.105,3.6145251396648046,179,26,False
